Title,Price,Location,Year,Link,Mileage,Fuel,Engine,Transmission,Last_updated,Image_url
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36.5 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10030140,"144,500 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache1.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-2015-120815649.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36.5 lacs,Faisalabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-faisalabad-10029867,"140,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache2.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-2015-120811695.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 40 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-10029733,"68,000 km",Petrol,1300 cc,Automatic,Updated 6 days ago,https://cache1.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-automatic-2016-120809808.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 32 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-10029460,"127,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache1.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-2013-120805554.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 27.13 lacs,Islamabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10029443,1 km,Petrol,1300 cc,Manual,Updated 6 days ago,https://cache4.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-2013-120805738.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 35 lacs,Faisalabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-faisalabad-10029440,"196,170 km",Petrol,1300 cc,Automatic,Updated 6 days ago,https://cache3.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-automatic-2015-120805678.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 27.5 lacs,Rawalpindi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-rawalpindi-10029420,"99,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache2.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-2013-120805124.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 37 lacs,Qila Deedar Singh,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-qila-deedar-singh-10009155,"89,000 km",Petrol,1300 cc,Automatic,Updated 6 days ago,https://cache4.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-automatic-2015-120804228.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36.5 lacs,Lahore,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-10029243,"130,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache1.pakwheels.com/ad_pictures/1208/toyota-corolla-gli-vvti-2015-120802324.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 35.8 lacs,Swabi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-swabi-10028757,"150,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120794420.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 29.3 lacs,Karachi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-10028690,"110,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2014-120793618.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 25 lacs,Lahore,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-lahore-10028636,"158,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120792602.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 34 lacs,Islamabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10028628,"149,209 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120793405.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 34.25 lacs,Karachi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-10028609,"90,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2014-120792235.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 36.7 lacs,Lahore,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-10019941,"148,000 km",Petrol,1300 cc,Automatic,Updated 6 days ago,https://cache1.pakwheels.com/ad_pictures/1206/toyota-corolla-gli-vvti-automatic-2016-120659409.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 34.5 lacs,Mirpur A.K.,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-mirpur-ak-10028379,"104,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120788291.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36 lacs,Sukkur,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sukkur-10028345,"150,000 km",Petrol,1300 cc,Manual,Updated 6 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120787667.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 38 lacs,Islamabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10028278,"272,000 km",Petrol,1300 cc,Automatic,Updated 6 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-automatic-2016-120786990.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36.75 lacs,Lahore,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-10027546,"74,145 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120775733.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 31 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10027686,"250,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-altis-manual-1-6-2015-120777559.webp
Toyota Corolla  2013 GLi Automatic 1.6 VVTi,PKR 34 lacs,Multan,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-multan-10027417,"100,000 km",Petrol,1600 cc,Automatic,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-1-6-gli-automatic-2013-120773474.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34.15 lacs,Chichawatni,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-chichawatni-10027612,1 km,Petrol,1300 cc,Manual,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120776662.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 36.25 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-10027611,"47,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120776699.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 37.5 lacs,Islamabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-9918326,"106,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1190/toyota-corolla-gli-vvti-2016-119067865.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 37.5 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-9767236,"65,000 km",Petrol,1300 cc,Automatic,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1167/toyota-corolla-gli-vvti-automatic-2016-116732570.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 31.75 lacs,Pir mahal,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-pir-mahal-10027508,"214,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120775248.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36 lacs,Shahpur Saddar,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-shahpur-saddar-10020939,"171,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1206/toyota-corolla-gli-vvti-2016-120676419.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34.25 lacs,Kotli Ak,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-kotli-ak-10027342,"106,736 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120772647.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 40 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-10027319,"185,200 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120772297.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 28.75 lacs,Lahore,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-10012634,"90,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache4.pakwheels.com/ad_pictures/1205/toyota-corolla-gli-vvti-2014-120550572.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 28.5 lacs,Pind Dadan Khan,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-pind-dadan-khan-10025808,"172,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120749201.webp
Toyota Corolla  2013 GLi Automatic 1.6 VVTi,PKR 33 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-10026788,"105,000 km",Petrol,1600 cc,Automatic,Updated 7 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-1-6-gli-automatic-2013-120763086.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36.3 lacs,Sargodha,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sargodha-9950024,"140,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2015-119555677.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 37 lacs,Shakargarh,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-shakargarh-10026774,"150,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-2016-120456821.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 30.5 lacs,Jauharabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-jauharabad-10026769,"190,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120762654.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 39 lacs,D.G.Khan,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-dgkhan-10026573,"104,966 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120759947.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 35.35 lacs,Lahore,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-10026536,"125,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120759497.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36.8 lacs,Kharian,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-kharian-9961050,"1,130 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120759218.webp
Toyota Corolla  2013 GLi Automatic Limited Edition 1.6 VVTi,PKR 30 lacs,Lahore,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-lahore-10026439,"100,000 km",Petrol,1600 cc,Automatic,Updated 7 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-120758317.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 34.5 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10026073,"250,000 km",Petrol,1300 cc,Automatic,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-automatic-2015-120753342.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 31 lacs,Mehrabpur,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-mehrabpur-10026062,"150,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120753104.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 37.5 lacs,Lahore,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-10026026,"149,500 km",Petrol,1300 cc,Automatic,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-automatic-2015-120752585.webp
Toyota Corolla  2014 GLi Automatic 1.6 VVTi,PKR 32.5 lacs,Karachi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-9956473,"102,000 km",Petrol,1600 cc,Automatic,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1200/toyota-corolla-1-6-gli-automatic-2014-120059385.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 45 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10025155,"36,000 km",Petrol,1300 cc,Automatic,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-automatic-2015-120739531.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 25.5 lacs,Hyderabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-hyderabad-10024870,"166,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120735232.webp
Toyota Corolla  2014 GLi Automatic 1.3 VVTi,PKR 38 lacs,Rawalpindi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-rawalpindi-10024813,"233,000 km",Petrol,1300 cc,Automatic,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-automatic-2014-120734131.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 30.45 lacs,Karachi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-10015246,"136,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1205/toyota-corolla-gli-vvti-2014-120589620.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 37.5 lacs,Sargodha,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sargodha-10024579,"128,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120730075.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 28.2 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-10024566,"84,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120730192.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 32.5 lacs,Lahore,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-10024563,"109,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120729753.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34 lacs,Minchanabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-minchanabad-10024479,"130,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-2016-120728297.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 33.25 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-10024374,"86,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120727159.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 34 lacs,Layyah,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-layyah-9829706,"210,000 km",Petrol,1300 cc,Manual,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1176/toyota-corolla-gli-vvti-2014-117687322.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 28 lacs,Faisalabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-faisalabad-10024299,188 km,Petrol,1300 cc,Manual,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120725541.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 35 lacs,Sargodha,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sargodha-10024226,150 km,Petrol,1300 cc,Manual,Updated 7 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120724762.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 30 lacs,Lahore,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-10023982,"164,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2014-120721137.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 33.5 lacs,Mandi bahauddin,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-mandi-bahauddin-10023910,"80,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120719919.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34.25 lacs,Bhakkar,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-bhakkar-10023889,"150,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2015-120719371.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 23.25 lacs,Bhera,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-bhera-10023774,"2,500 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120717879.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 33.75 lacs,Sargodha,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-sargodha-10023625,"92,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120715636.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 38.5 lacs,Haripur,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-haripur-10023615,"100,000 km",Petrol,1300 cc,Automatic,Updated 8 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-automatic-2016-120715366.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 42 lacs,Sargodha,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sargodha-10023606,"119,000 km",Petrol,1300 cc,Automatic,Updated 8 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-automatic-2015-120715358.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 41.9 lacs,Sarai alamgir,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sarai-alamgir-9999233,"61,000 km",Petrol,1300 cc,Automatic,Updated 8 days ago,https://cache3.pakwheels.com/ad_pictures/1203/toyota-corolla-gli-vvti-automatic-2016-120340937.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36 lacs,Wah cantt,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-wah-cantt-10022195,"149,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache2.pakwheels.com/ad_pictures/1206/toyota-corolla-gli-vvti-2016-120694462.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 37.25 lacs,Lahore,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-10023565,"98,000 km",Petrol,1300 cc,Automatic,Updated 8 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-automatic-2015-120721566.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 32 lacs,Layyah,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-layyah-10023376,"250,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2014-120711688.webp
Toyota Corolla  2013 GLi Automatic Limited Edition 1.6 VVTi,PKR 34 lacs,Islamabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10023365,"213,000 km",Petrol,1600 cc,Automatic,Updated 8 days ago,https://cache4.pakwheels.com/ad_pictures/1207/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-120711506.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 28.85 lacs,Islamabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10023244,"150,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2013-120709705.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 32 lacs,Mardan,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-mardan-10023162,"119,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache1.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120708154.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 29.5 lacs,Hyderabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-hyderabad-10023011,"9,700 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache2.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2016-120706107.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 34 lacs,Mian Wali,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-mian-wali-10022953,"85,000 km",Petrol,1300 cc,Manual,Updated 8 days ago,https://cache3.pakwheels.com/ad_pictures/1207/toyota-corolla-gli-vvti-2014-120704958.webp
